district,market,crop,date,arrival_qty_tonnes,modal_price_rs_per_quintal,source
Alappuzha,Ambalapuzha Market,rice,2023-01-17,46.4,2784,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-01-17,64.9,2827,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-01-17,31.8,2810,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-01-19,65.6,2835,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-01-19,48.1,2766,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-01-19,43.7,2834,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-01-19,55.1,2786,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-01-19,29.5,2802,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-01-21,66.3,2758,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-01-21,40.7,2808,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-01-21,38.5,2831,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-01-21,51.2,2800,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-01-21,37.3,2797,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-01-23,77.2,2738,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-01-23,29.8,2809,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-01-23,42.8,2812,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-01-23,58.8,2770,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-01-23,32.2,2845,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-01-25,62.4,2777,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-01-25,43.3,2813,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-01-25,33.4,2802,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-01-25,71.9,2799,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-01-25,36.3,2814,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-01-27,51.7,2836,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-01-27,33.4,2817,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-01-27,35.5,2824,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-01-27,58.3,2797,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-01-27,40.6,2778,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-01-31,77.5,2805,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-01-31,47.1,2810,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-01-31,34.2,2826,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-01-31,58.8,2817,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-01-31,40.9,2833,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-02-02,149.4,2688,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-02-02,55.3,2763,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-02-02,68.0,2764,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-02-02,140.1,2692,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-02-02,85.2,2758,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-02-04,145.7,2689,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-02-04,54.7,2768,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-02-04,86.4,2776,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-02-04,116.8,2701,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-02-04,69.0,2784,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-02-06,129.7,2752,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-02-06,72.7,2801,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-02-06,84.2,2785,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-02-06,93.3,2780,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-02-06,52.7,2813,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-02-08,114.7,2717,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-02-08,66.6,2779,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-02-08,76.7,2792,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-02-08,106.3,2739,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-02-08,64.5,2775,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-02-10,115.8,2749,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-02-10,62.6,2832,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-02-10,69.7,2802,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-02-10,116.0,2703,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-02-10,58.3,2796,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-02-14,144.1,2694,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-02-14,64.5,2808,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-02-14,85.1,2801,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-02-14,139.3,2771,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-02-14,83.9,2791,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-02-16,114.0,2757,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-02-16,56.2,2807,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-02-16,72.7,2755,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-02-16,148.8,2713,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-02-16,60.0,2795,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-02-18,134.3,2711,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-02-18,53.6,2807,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-02-18,56.1,2846,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-02-18,100.4,2713,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-02-18,85.3,2784,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-02-20,139.1,2722,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-02-20,64.7,2798,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-02-20,54.3,2799,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-02-20,117.5,2735,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-02-20,60.4,2755,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-02-22,124.7,2752,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-02-22,65.1,2797,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-02-22,69.2,2794,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-02-22,111.0,2776,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-02-22,64.0,2775,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-02-24,102.5,2753,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-02-24,69.4,2762,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-02-24,81.9,2758,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-02-24,138.5,2692,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-02-24,81.3,2753,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-02-28,108.2,2694,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-02-28,85.1,2778,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-02-28,53.6,2845,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-02-28,118.5,2713,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-02-28,75.5,2770,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-02,207.6,2709,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-02,76.9,2789,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-02,94.0,2769,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-02,204.8,2645,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-02,105.9,2747,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-04,172.3,2680,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-04,93.3,2773,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-04,103.5,2765,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-04,157.4,2697,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-04,90.9,2758,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-06,160.7,2734,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-06,76.9,2809,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-06,92.9,2754,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-06,195.5,2667,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-06,75.6,2748,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-08,199.9,2665,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-08,100.8,2757,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-08,109.3,2710,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-08,206.5,2675,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-08,119.3,2734,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-10,203.0,2704,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-10,93.3,2798,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-10,110.4,2798,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-10,162.0,2713,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-10,109.3,2742,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-14,196.0,2682,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-14,100.0,2751,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-14,92.1,2793,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-14,202.9,2686,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-14,97.2,2748,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-16,169.2,2715,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-16,89.4,2722,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-16,75.4,2816,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-16,155.0,2693,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-16,106.4,2785,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-18,148.3,2704,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-18,122.0,2740,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-18,105.8,2744,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-18,183.8,2697,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-18,84.4,2741,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-20,151.8,2657,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-20,81.4,2804,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-20,81.9,2810,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-20,201.4,2659,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-20,77.6,2755,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-22,127.4,2728,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-22,105.9,2724,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-22,85.0,2778,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-22,128.0,2724,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-22,116.1,2731,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-24,203.8,2654,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-24,75.4,2775,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-24,101.6,2747,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-24,175.0,2691,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-24,74.1,2762,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-28,129.4,2757,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-28,102.3,2764,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-28,100.2,2755,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-28,149.1,2690,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-28,117.8,2765,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-03-30,157.5,2692,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-03-30,94.4,2764,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-03-30,114.3,2730,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-03-30,145.0,2735,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-03-30,113.5,2696,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-01,142.2,2706,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-01,55.4,2812,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-01,54.3,2776,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-01,119.6,2692,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-01,66.3,2769,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-03,121.8,2745,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-03,80.7,2744,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-03,79.1,2770,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-03,106.1,2748,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-03,65.1,2829,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-05,93.4,2741,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-05,53.7,2836,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-05,59.3,2770,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-05,128.5,2746,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-05,83.8,2763,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-07,107.8,2739,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-07,60.9,2755,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-07,76.0,2790,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-07,139.5,2748,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-07,66.4,2798,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-11,111.6,2730,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-11,76.0,2768,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-11,87.2,2763,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-11,99.4,2773,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-11,72.7,2808,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-13,142.0,2714,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-13,74.2,2733,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-13,66.9,2739,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-13,123.9,2717,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-13,82.3,2795,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-15,123.4,2751,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-15,79.8,2791,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-15,61.4,2772,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-15,141.9,2710,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-15,76.2,2800,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-17,125.7,2776,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-17,72.6,2803,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-17,67.5,2808,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-17,103.6,2735,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-17,76.7,2792,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-19,134.8,2695,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-19,60.2,2818,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-19,54.1,2804,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-19,134.0,2721,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-19,85.0,2717,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-21,109.9,2741,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-21,55.4,2794,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-21,61.6,2792,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-21,115.6,2737,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-21,71.7,2767,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-25,129.8,2710,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-25,86.3,2809,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-25,70.0,2831,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-25,94.2,2767,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-25,64.4,2767,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-27,145.0,2692,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-27,77.5,2769,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-27,62.8,2836,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-27,144.0,2726,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-27,80.2,2803,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-04-29,146.8,2746,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-04-29,62.9,2805,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-04-29,74.7,2750,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-04-29,125.6,2764,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-04-29,72.0,2750,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-01,22.1,2804,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-01,13.3,2838,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-01,15.6,2819,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-01,18.0,2834,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-01,15.5,2796,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-03,18.2,2808,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-03,14.3,2845,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-03,11.1,2902,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-03,24.6,2857,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-03,13.2,2791,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-05,20.9,2817,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-05,11.2,2817,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-05,11.7,2831,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-05,24.4,2828,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-05,16.6,2814,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-09,21.7,2849,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-09,13.3,2861,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-09,12.7,2860,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-09,19.6,2802,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-09,14.5,2838,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-11,26.3,2846,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-11,16.6,2848,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-11,14.0,2849,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-11,20.2,2861,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-11,10.7,2821,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-13,25.4,2777,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-13,16.4,2821,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-13,17.2,2821,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-13,19.3,2889,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-13,14.3,2814,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-15,19.0,2855,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-15,12.1,2889,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-15,15.0,2879,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-15,21.0,2824,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-15,12.7,2852,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-17,27.7,2824,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-17,14.6,2810,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-17,15.0,2863,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-17,23.6,2837,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-17,14.4,2807,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-19,22.3,2814,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-19,15.9,2825,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-19,15.4,2860,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-19,22.8,2793,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-19,15.8,2772,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-23,29.2,2788,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-23,12.3,2837,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-23,17.3,2803,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-23,22.5,2818,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-23,14.0,2818,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-25,19.9,2773,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-25,13.3,2814,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-25,11.3,2827,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-25,22.6,2847,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-25,15.1,2879,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-27,18.7,2807,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-27,16.2,2833,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-27,17.2,2840,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-27,19.8,2886,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-27,14.6,2816,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-29,22.8,2802,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-29,13.2,2822,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-29,11.6,2811,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-29,18.7,2843,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-29,14.4,2855,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-05-31,24.9,2827,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-05-31,12.9,2836,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-05-31,11.1,2867,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-05-31,24.8,2816,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-05-31,12.6,2851,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-06-02,19.7,2820,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-06-02,14.7,2801,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-06-02,11.1,2863,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-06-02,19.0,2834,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-06-02,13.8,2858,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-06-06,27.4,2830,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-06-06,12.4,2845,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-06-06,10.8,2812,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-06-06,22.9,2888,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-06-06,17.1,2841,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-06-08,26.1,2854,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-06-08,17.2,2825,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-06-08,10.7,2818,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-06-08,19.6,2846,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-06-08,13.6,2799,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-06-10,18.7,2864,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-06-10,14.7,2824,Agmarknet via CEDA
