district,date,rainfall_mm,forecast_flag,source
Kottayam,2024-04-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-28,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2024-04-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-04-30,1.9,historical,IMD Historical & Gridded Data
Kottayam,2024-04-30,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2024-05-01,29.9,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-01,0.0,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-02,0.0,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-02,0.2,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-03,1.1,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-03,0.0,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-04,7.5,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-04,0.0,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-05,0.0,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-05,0.0,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-06,0.0,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-06,0.0,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-07,0.0,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-07,0.0,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-08,0.0,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-08,0.0,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-09,16.0,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-09,8.8,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-10,0.0,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-10,0.0,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-11,0.0,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-11,0.0,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-12,16.2,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-12,8.2,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-13,0.0,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-13,0.0,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-14,6.2,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-14,0.0,forecast,IMD Historical & Gridded Data
Alappuzha,2024-05-15,2.4,forecast,IMD Historical & Gridded Data
Kottayam,2024-05-15,10.2,forecast,IMD Historical & Gridded Data
